comparable_boundary_group_id	mapping_method	mapping_status	mapping_confidence	msa_column	species_id	scientific_name	taxonomic_group	protein_id	transcript_id	boundary_id	exon_transition	native_position	nearest_domain_instance_id	nearest_domain_accession	nearest_domain_label	nearest_domain_start	nearest_domain_end	nearest_edge	nearest_edge_position	signed_distance	absolute_distance	boundary_class	domain_annotation_available
CBG25	msa_aligned_position	supported_comparable	0.5	800	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E11_E12	E11 → E12	580	IPR001245:458-791	IPR001245	kinase	458	791	start	458	122	122	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	pan_troglodytes	Pan troglodytes	Primates	XP_054516514.1	XM_054660539.2	XP_054516514.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	macaca_mulatta	Macaca mulatta	Primates	XP_077803775.1	XM_077947649.1	XP_077803775.1:E12_E13	E12 → E13	639	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	callithrix_jacchus	Callithrix jacchus	Primates	XP_078202765.1	XM_078346639.1	XP_078202765.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	rattus_norvegicus	Rattus norvegicus	Other mammals	XP_063137149.1	XM_063281079.1	XP_063137149.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	XP_069913096.1	XM_070056995.1	XP_069913096.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	felis_catus	Felis catus	Other mammals	XP_044896695.1	XM_045040760.1	XP_044896695.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	bos_taurus	Bos taurus	Other mammals	XP_059737724.1	XM_059881741.1	XP_059737724.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	sus_scrofa	Sus scrofa	Other mammals	XP_084849197.1	XM_084993071.1	XP_084849197.1:E12_E13	E12 → E13	641	IPR001245:456-780	IPR001245	kinase	456	780	end	780	-139	139	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	equus_caballus	Equus caballus	Other mammals	XP_014588430.1	XM_014732944.3	XP_014588430.1:E13_E14	E13 → E14	691	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	ovis_aries	Ovis aries	Other mammals	XP_060260490.1	XM_060404507.1	XP_060260490.1:E12_E13	E12 → E13	641	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	monodelphis_domestica	Monodelphis domestica	Other mammals	XP_056659242.1	XM_056803264.1	XP_056659242.1:E12_E13	E12 → E13	640	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	XP_028936644.1	XM_029080811.2	XP_028936644.1:E12_E13	E12 → E13	640	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	gallus_gallus	Gallus gallus	Birds	NP_990650.2	NM_205319.4	NP_990650.2:E12_E13	E12 → E13	643	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	taeniopygia_guttata	Taeniopygia guttata	Birds	XP_072787409.1	XM_072931308.1	XP_072787409.1:E13_E14	E13 → E14	691	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-148	148	inside_domain	true
CBG26	msa_aligned_position	supported_comparable	0.5	863	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E12_E13	E12 → E13	643	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-148	148	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	pan_troglodytes	Pan troglodytes	Primates	XP_054516514.1	XM_054660539.2	XP_054516514.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	macaca_mulatta	Macaca mulatta	Primates	XP_077803775.1	XM_077947649.1	XP_077803775.1:E13_E14	E13 → E14	680	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	callithrix_jacchus	Callithrix jacchus	Primates	XP_078202765.1	XM_078346639.1	XP_078202765.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	rattus_norvegicus	Rattus norvegicus	Other mammals	XP_063137149.1	XM_063281079.1	XP_063137149.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	XP_069913096.1	XM_070056995.1	XP_069913096.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	felis_catus	Felis catus	Other mammals	XP_044896695.1	XM_045040760.1	XP_044896695.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	bos_taurus	Bos taurus	Other mammals	XP_059737724.1	XM_059881741.1	XP_059737724.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	sus_scrofa	Sus scrofa	Other mammals	XP_084849197.1	XM_084993071.1	XP_084849197.1:E13_E14	E13 → E14	682	IPR001245:456-780	IPR001245	kinase	456	780	end	780	-98	98	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	equus_caballus	Equus caballus	Other mammals	XP_014588430.1	XM_014732944.3	XP_014588430.1:E14_E15	E14 → E15	732	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	ovis_aries	Ovis aries	Other mammals	XP_060260490.1	XM_060404507.1	XP_060260490.1:E13_E14	E13 → E14	682	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	monodelphis_domestica	Monodelphis domestica	Other mammals	XP_056659242.1	XM_056803264.1	XP_056659242.1:E13_E14	E13 → E14	681	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	XP_028936644.1	XM_029080811.2	XP_028936644.1:E13_E14	E13 → E14	681	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	gallus_gallus	Gallus gallus	Birds	NP_990650.2	NM_205319.4	NP_990650.2:E13_E14	E13 → E14	684	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	taeniopygia_guttata	Taeniopygia guttata	Birds	XP_072787409.1	XM_072931308.1	XP_072787409.1:E14_E15	E14 → E15	732	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-107	107	inside_domain	true
CBG27	msa_aligned_position	supported_comparable	0.5	904	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E13_E14	E13 → E14	684	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-107	107	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	pan_troglodytes	Pan troglodytes	Primates	XP_054516514.1	XM_054660539.2	XP_054516514.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	macaca_mulatta	Macaca mulatta	Primates	XP_077803775.1	XM_077947649.1	XP_077803775.1:E14_E15	E14 → E15	704	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	callithrix_jacchus	Callithrix jacchus	Primates	XP_078202765.1	XM_078346639.1	XP_078202765.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	rattus_norvegicus	Rattus norvegicus	Other mammals	XP_063137149.1	XM_063281079.1	XP_063137149.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	XP_069913096.1	XM_070056995.1	XP_069913096.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	felis_catus	Felis catus	Other mammals	XP_044896695.1	XM_045040760.1	XP_044896695.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	bos_taurus	Bos taurus	Other mammals	XP_059737724.1	XM_059881741.1	XP_059737724.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	sus_scrofa	Sus scrofa	Other mammals	XP_084849197.1	XM_084993071.1	XP_084849197.1:E14_E15	E14 → E15	706	IPR001245:456-780	IPR001245	kinase	456	780	end	780	-74	74	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	equus_caballus	Equus caballus	Other mammals	XP_014588430.1	XM_014732944.3	XP_014588430.1:E15_E16	E15 → E16	756	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	ovis_aries	Ovis aries	Other mammals	XP_060260490.1	XM_060404507.1	XP_060260490.1:E14_E15	E14 → E15	706	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	monodelphis_domestica	Monodelphis domestica	Other mammals	XP_056659242.1	XM_056803264.1	XP_056659242.1:E14_E15	E14 → E15	705	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	XP_028936644.1	XM_029080811.2	XP_028936644.1:E14_E15	E14 → E15	705	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	gallus_gallus	Gallus gallus	Birds	NP_990650.2	NM_205319.4	NP_990650.2:E14_E15	E14 → E15	708	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	taeniopygia_guttata	Taeniopygia guttata	Birds	XP_072787409.1	XM_072931308.1	XP_072787409.1:E15_E16	E15 → E16	756	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-83	83	inside_domain	true
CBG28	msa_aligned_position	supported_comparable	0.5	928	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E14_E15	E14 → E15	708	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-83	83	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	pan_troglodytes	Pan troglodytes	Primates	XP_054516514.1	XM_054660539.2	XP_054516514.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	Primates	XP_004050253.1	XP_004050253.1	XP_004050253.1:E14_E15	E14 → E15	635	IPR001245:339-672	IPR001245	kinase	339	672	end	672	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	macaca_mulatta	Macaca mulatta	Primates	XP_077803775.1	XM_077947649.1	XP_077803775.1:E15_E16	E15 → E16	750	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	callithrix_jacchus	Callithrix jacchus	Primates	XP_078202765.1	XM_078346639.1	XP_078202765.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	rattus_norvegicus	Rattus norvegicus	Other mammals	XP_063137149.1	XM_063281079.1	XP_063137149.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	XP_069913096.1	XM_070056995.1	XP_069913096.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	felis_catus	Felis catus	Other mammals	XP_044896695.1	XM_045040760.1	XP_044896695.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	bos_taurus	Bos taurus	Other mammals	XP_059737724.1	XM_059881741.1	XP_059737724.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	sus_scrofa	Sus scrofa	Other mammals	XP_084849197.1	XM_084993071.1	XP_084849197.1:E15_E16	E15 → E16	752	IPR001245:456-780	IPR001245	kinase	456	780	end	780	-28	28	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	equus_caballus	Equus caballus	Other mammals	XP_014588430.1	XM_014732944.3	XP_014588430.1:E16_E17	E16 → E17	802	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	ovis_aries	Ovis aries	Other mammals	XP_060260490.1	XM_060404507.1	XP_060260490.1:E15_E16	E15 → E16	752	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	monodelphis_domestica	Monodelphis domestica	Other mammals	XP_056659242.1	XM_056803264.1	XP_056659242.1:E15_E16	E15 → E16	751	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	XP_028936644.1	XM_029080811.2	XP_028936644.1:E15_E16	E15 → E16	751	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	gallus_gallus	Gallus gallus	Birds	NP_990650.2	NM_205319.4	NP_990650.2:E15_E16	E15 → E16	754	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	taeniopygia_guttata	Taeniopygia guttata	Birds	XP_072787409.1	XM_072931308.1	XP_072787409.1:E16_E17	E16 → E17	802	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-37	37	inside_domain	true
CBG29	msa_aligned_position	supported_comparable	0.533	974	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E15_E16	E15 → E16	754	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-37	37	inside_domain	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	pan_troglodytes	Pan troglodytes	Primates	XP_054516514.1	XM_054660539.2	XP_054516514.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	macaca_mulatta	Macaca mulatta	Primates	XP_077803775.1	XM_077947649.1	XP_077803775.1:E16_E17	E16 → E17	785	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	callithrix_jacchus	Callithrix jacchus	Primates	XP_078202765.1	XM_078346639.1	XP_078202765.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	mus_musculus	Mus musculus	Other mammals	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	rattus_norvegicus	Rattus norvegicus	Other mammals	XP_063137149.1	XM_063281079.1	XP_063137149.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	XP_069913096.1	XM_070056995.1	XP_069913096.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	felis_catus	Felis catus	Other mammals	XP_044896695.1	XM_045040760.1	XP_044896695.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	bos_taurus	Bos taurus	Other mammals	XP_059737724.1	XM_059881741.1	XP_059737724.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	sus_scrofa	Sus scrofa	Other mammals	XP_084849197.1	XM_084993071.1	XP_084849197.1:E16_E17	E16 → E17	787	IPR001245:456-780	IPR001245	kinase	456	780	end	780	7	7	outside_annotated_domains	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	equus_caballus	Equus caballus	Other mammals	XP_014588430.1	XM_014732944.3	XP_014588430.1:E17_E18	E17 → E18	837	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	ovis_aries	Ovis aries	Other mammals	XP_060260490.1	XM_060404507.1	XP_060260490.1:E16_E17	E16 → E17	787	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	monodelphis_domestica	Monodelphis domestica	Other mammals	XP_056659242.1	XM_056803264.1	XP_056659242.1:E16_E17	E16 → E17	786	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	XP_028936644.1	XM_029080811.2	XP_028936644.1:E16_E17	E16 → E17	786	IPR001245:455-788	IPR001245	kinase	455	788	end	788	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	gallus_gallus	Gallus gallus	Birds	NP_990650.2	NM_205319.4	NP_990650.2:E16_E17	E16 → E17	789	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	taeniopygia_guttata	Taeniopygia guttata	Birds	XP_072787409.1	XM_072931308.1	XP_072787409.1:E17_E18	E17 → E18	837	IPR001245:506-839	IPR001245	kinase	506	839	end	839	-2	2	near_domain_edge	true
CBG30	msa_aligned_position	supported_comparable	0.533	1009	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E16_E17	E16 → E17	789	IPR001245:458-791	IPR001245	kinase	458	791	end	791	-2	2	near_domain_edge	true
CBG31	msa_aligned_position	supported_comparable	0.067	158	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	Primates	XP_004050253.1	XP_004050253.1	XP_004050253.1:E1_E2	E1 → E2	55	IPR013098:75-152	IPR013098	Ig1	75	152	start	75	-20	20	outside_annotated_domains	true
CBG31	msa_aligned_position	supported_comparable	0.067	158	mus_musculus	Mus musculus	Other mammals	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E1_E2	E1 → E2	55	IPR007110:64-128	IPR007110	Ig1	64	128	start	64	-9	9	outside_annotated_domains	true
CBG35	msa_aligned_position	tentative	0.067	533	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	Primates	XP_004050253.1	XP_004050253.1	XP_004050253.1:E5_E6	E5 → E6	201	IPR007110:170-250	IPR007110	Ig2	170	250	start	170	31	31	inside_domain	true
CBG35	msa_aligned_position	tentative	0.067	534	meleagris_gallopavo	Meleagris gallopavo	Birds	ENSMGAP00000031571	ENSMGAT00000021846	ENSMGAP00000031571:E3_E4	E3 → E4	204	IPR007110:171-252	IPR007110	Ig2	171	252	start	171	33	33	inside_domain	true
CBG38	msa_aligned_position	tentative	0.1	682	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	Primates	XP_004050253.1	XP_004050253.1	XP_004050253.1:E8_E9	E8 → E9	343	IPR001245:339-672	IPR001245	kinase	339	672	start	339	4	4	near_domain_edge	true
CBG38	msa_aligned_position	tentative	0.1	683	mus_musculus	Mus musculus	Other mammals	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E10_E11	E10 → E11	461	IPR001245:456-789	IPR001245	kinase	456	789	start	456	5	5	near_domain_edge	true
CBG38	msa_aligned_position	tentative	0.1	684	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E10_E11	E10 → E11	530	IPR001245:524-857	IPR001245	kinase	524	857	start	524	6	6	inside_domain	true
CBG42	msa_aligned_position	supported_comparable	0.1	603	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E7_E8	E7 → E8	381	IPR007110:285-365	IPR007110	Ig3	285	365	end	365	16	16	outside_annotated_domains	true
CBG42	msa_aligned_position	supported_comparable	0.1	603	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E8_E9	E8 → E9	414	IPR013098:315-411	IPR013098	Ig3	315	411	end	411	3	3	near_domain_edge	true
CBG42	msa_aligned_position	supported_comparable	0.1	603	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E7_E8	E7 → E8	360	IPR013098:261-357	IPR013098	Ig3	261	357	end	357	3	3	near_domain_edge	true
CBG43	msa_aligned_position	supported_comparable	0.133	668	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E8_E9	E8 → E9	446	IPR001245:454-787	IPR001245	kinase	454	787	start	454	-8	8	outside_annotated_domains	true
CBG43	msa_aligned_position	supported_comparable	0.133	668	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E8_E9	E8 → E9	446	IPR001245:456-789	IPR001245	kinase	456	789	start	456	-10	10	outside_annotated_domains	true
CBG43	msa_aligned_position	supported_comparable	0.133	668	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E8_E9	E8 → E9	442	IPR001245:450-781	IPR001245	kinase	450	781	start	450	-8	8	outside_annotated_domains	true
CBG43	msa_aligned_position	supported_comparable	0.133	668	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E8_E9	E8 → E9	424	IPR001245:431-761	IPR001245	kinase	431	761	start	431	-7	7	outside_annotated_domains	true
CBG44	msa_aligned_position	supported_comparable	0.167	721	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E9_E10	E9 → E10	497	IPR001245:454-787	IPR001245	kinase	454	787	start	454	43	43	inside_domain	true
CBG44	msa_aligned_position	supported_comparable	0.167	721	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E10_E11	E10 → E11	532	IPR001245:489-822	IPR001245	kinase	489	822	start	489	43	43	inside_domain	true
CBG44	msa_aligned_position	supported_comparable	0.167	721	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E11_E12	E11 → E12	567	IPR001245:524-857	IPR001245	kinase	524	857	start	524	43	43	inside_domain	true
CBG44	msa_aligned_position	supported_comparable	0.167	721	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E9_E10	E9 → E10	497	IPR001245:454-787	IPR001245	kinase	454	787	start	454	43	43	inside_domain	true
CBG44	msa_aligned_position	supported_comparable	0.167	721	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E9_E10	E9 → E10	471	IPR001245:431-761	IPR001245	kinase	431	761	start	431	40	40	inside_domain	true
CBG45	msa_aligned_position	supported_comparable	0.133	762	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E10_E11	E10 → E11	538	IPR001245:454-787	IPR001245	kinase	454	787	start	454	84	84	inside_domain	true
CBG45	msa_aligned_position	supported_comparable	0.133	762	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E11_E12	E11 → E12	573	IPR001245:489-822	IPR001245	kinase	489	822	start	489	84	84	inside_domain	true
CBG45	msa_aligned_position	supported_comparable	0.133	762	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E10_E11	E10 → E11	538	IPR001245:454-787	IPR001245	kinase	454	787	start	454	84	84	inside_domain	true
CBG45	msa_aligned_position	supported_comparable	0.133	762	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E10_E11	E10 → E11	512	IPR001245:431-761	IPR001245	kinase	431	761	start	431	81	81	inside_domain	true
