species	isoform	final_isoform_label	transcript_id	protein_id	protein_length	boundary_type	boundary_label	boundary_aa	nearest_domain_label	nearest_domain_class	nearest_domain_start_aa	nearest_domain_end_aa	nearest_domain_boundary_type	distance_to_nearest_domain_boundary	boundary_class	architecture_qc_status	exon_block_display_status	source_coordinate_status	notes
mus_musculus	IIIb	IIIb	ENSMUST00000117691	ENSMUSP00000113180	822	coding_exon_start	exon 17 (CDS17)	787	kinase	kinase	438	771	end	16	between_domains	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
mus_musculus	IIIb	IIIb	ENSMUST00000117691	ENSMUSP00000113180	822	coding_exon_end	exon 17 (CDS17)	822	kinase	kinase	438	771	end	51	between_domains	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	cassette_start	exon 8 (IIIc cassette)	302	Ig3	Ig-like	285	365	start	17	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	cassette boundary (primary thesis metric)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	cassette_end	exon 8 (IIIc cassette)	343	Ig3	Ig-like	285	365	end	22	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	cassette boundary (primary thesis metric)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	64	128	start	63	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 1 (CDS1)	55	Ig1	Ig-like	64	128	start	9	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	64	128	start	8	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 2 (CDS2)	91	Ig1	Ig-like	64	128	start	27	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 3 (CDS3)	91	Ig1	Ig-like	64	128	start	27	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 3 (CDS3)	137	Ig1	Ig-like	64	128	end	9	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 4 (CDS4)	137	Ig1	Ig-like	64	128	end	9	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 4 (CDS4)	160	Ig2	Ig-like	190	267	start	30	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 5 (CDS5)	161	Ig2	Ig-like	190	267	start	29	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 5 (CDS5)	201	Ig2	Ig-like	190	267	start	11	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 6 (CDS6)	202	Ig2	Ig-like	190	267	start	12	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 6 (CDS6)	265	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 7 (CDS7)	265	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 7 (CDS7)	302	Ig3	Ig-like	285	365	start	17	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 9 (CDS9)	343	Ig3	Ig-like	285	365	end	22	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 9 (CDS9)	393	TM	TM	393	415	start	0	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 10 (CDS10)	394	TM	TM	393	415	start	1	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 10 (CDS10)	461	kinase	kinase	456	789	start	5	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 11 (CDS11)	461	kinase	kinase	456	789	start	5	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 11 (CDS11)	510	kinase	kinase	456	789	start	54	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 12 (CDS12)	511	kinase	kinase	456	789	start	55	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 12 (CDS12)	574	kinase	kinase	456	789	start	118	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 13 (CDS13)	574	kinase	kinase	456	789	start	118	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 13 (CDS13)	615	kinase	kinase	456	789	start	159	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 14 (CDS14)	616	kinase	kinase	456	789	start	160	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 14 (CDS14)	672	kinase	kinase	456	789	end	117	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 15 (CDS15)	672	kinase	kinase	456	789	end	117	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 15 (CDS15)	698	kinase	kinase	456	789	end	91	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 16 (CDS16)	698	kinase	kinase	456	789	end	91	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 16 (CDS16)	787	kinase	kinase	456	789	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_start	exon 17 (CDS17)	787	kinase	kinase	456	789	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
mus_musculus	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	840	coding_exon_end	exon 17 (CDS17)	823	kinase	kinase	456	789	end	34	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	cassette_start	exon 7 (IIIb cassette)	312	Ig3	Ig-like	316	410	start	4	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	cassette boundary (primary thesis metric)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	cassette_end	exon 7 (IIIb cassette)	360	Ig3	Ig-like	316	410	start	44	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	cassette boundary (primary thesis metric)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	104	165	start	103	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 1 (CDS1)	39	Ig1	Ig-like	104	165	start	65	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 2 (CDS2)	40	Ig1	Ig-like	104	165	start	64	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 2 (CDS2)	125	Ig1	Ig-like	104	165	start	21	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 3 (CDS3)	125	Ig1	Ig-like	104	165	start	21	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 3 (CDS3)	150	Ig1	Ig-like	104	165	end	15	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 4 (CDS4)	150	Ig1	Ig-like	104	165	end	15	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 4 (CDS4)	206	Ig2	Ig-like	223	301	start	17	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 5 (CDS5)	207	Ig2	Ig-like	223	301	start	16	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 5 (CDS5)	248	Ig2	Ig-like	223	301	start	25	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 6 (CDS6)	248	Ig2	Ig-like	223	301	start	25	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 6 (CDS6)	311	Ig3	Ig-like	316	410	start	5	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 8 (CDS8)	360	Ig3	Ig-like	316	410	start	44	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 8 (CDS8)	424	TM	TM	424	446	start	0	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 9 (CDS9)	425	TM	TM	424	446	start	1	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 9 (CDS9)	471	kinase	kinase	484	814	start	13	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 10 (CDS10)	471	kinase	kinase	484	814	start	13	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 10 (CDS10)	512	kinase	kinase	484	814	start	28	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 11 (CDS11)	512	kinase	kinase	484	814	start	28	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 11 (CDS11)	549	kinase	kinase	484	814	start	65	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 12 (CDS12)	549	kinase	kinase	484	814	start	65	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 12 (CDS12)	612	kinase	kinase	484	814	start	128	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 13 (CDS13)	613	kinase	kinase	484	814	start	129	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 13 (CDS13)	653	kinase	kinase	484	814	end	161	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 14 (CDS14)	654	kinase	kinase	484	814	end	160	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 14 (CDS14)	677	kinase	kinase	484	814	end	137	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 15 (CDS15)	677	kinase	kinase	484	814	end	137	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 15 (CDS15)	723	kinase	kinase	484	814	end	91	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 16 (CDS16)	723	kinase	kinase	484	814	end	91	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 16 (CDS16)	758	kinase	kinase	484	814	end	56	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_start	exon 17 (CDS17)	759	kinase	kinase	484	814	end	55	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	865	coding_exon_end	exon 17 (CDS17)	813	kinase	kinase	484	814	end	1	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	cassette_start	exon 8 (CDS8)	360	Ig3	Ig-like	261	357	end	3	aligned_to_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	cassette boundary (primary thesis metric)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	cassette_end	exon 8 (CDS8)	424	kinase	kinase	431	761	start	7	near_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	cassette boundary (primary thesis metric)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	49	110	start	48	between_domains	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 1 (CDS1)	39	Ig1	Ig-like	49	110	start	10	near_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 2 (CDS2)	40	Ig1	Ig-like	49	110	start	9	near_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 2 (CDS2)	125	Ig1	Ig-like	49	110	end	15	near_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 3 (CDS3)	125	Ig1	Ig-like	49	110	end	15	near_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 3 (CDS3)	150	Ig2	Ig-like	168	246	start	18	between_domains	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 4 (CDS4)	150	Ig2	Ig-like	168	246	start	18	between_domains	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 4 (CDS4)	206	Ig2	Ig-like	168	246	start	38	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 5 (CDS5)	207	Ig2	Ig-like	168	246	start	39	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 5 (CDS5)	248	Ig2	Ig-like	168	246	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 6 (CDS6)	248	Ig2	Ig-like	168	246	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 6 (CDS6)	311	Ig3	Ig-like	261	357	end	46	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 7 (CDS7)	312	Ig3	Ig-like	261	357	end	45	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 7 (CDS7)	360	Ig3	Ig-like	261	357	end	3	aligned_to_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 9 (CDS9)	425	kinase	kinase	431	761	start	6	near_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 9 (CDS9)	471	kinase	kinase	431	761	start	40	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 10 (CDS10)	471	kinase	kinase	431	761	start	40	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 10 (CDS10)	512	kinase	kinase	431	761	start	81	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 11 (CDS11)	512	kinase	kinase	431	761	start	81	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 11 (CDS11)	549	kinase	kinase	431	761	start	118	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 12 (CDS12)	549	kinase	kinase	431	761	start	118	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 12 (CDS12)	612	kinase	kinase	431	761	end	149	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 13 (CDS13)	613	kinase	kinase	431	761	end	148	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 13 (CDS13)	653	kinase	kinase	431	761	end	108	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 14 (CDS14)	654	kinase	kinase	431	761	end	107	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 14 (CDS14)	677	kinase	kinase	431	761	end	84	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 15 (CDS15)	677	kinase	kinase	431	761	end	84	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 15 (CDS15)	723	kinase	kinase	431	761	end	38	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 16 (CDS16)	723	kinase	kinase	431	761	end	38	within_domain	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 16 (CDS16)	758	kinase	kinase	431	761	end	3	aligned_to_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_start	exon 17 (CDS17)	759	kinase	kinase	431	761	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
